Vervotech ID,SupplierHotelId,SupplierName,GroupId,HotelBeds RoomCode,HotelBeds RoomName,Vervotech MappedStandardName
15474166,13045,HotelBeds,15474166-3,ROO.2B-DX,ADA Deluxe Room -2 Full Size Beds,"Deluxe, 2 Full, Accessible"
15474166,13045,HotelBeds,15474166-3,TWN.DX-1,ADA Deluxe Room - 2 Full Size Beds,"Deluxe, 2 Full, Accessible"
15474166,13045,HotelBeds,15474166-4,DBL.DX,DOUBLE DELUXE,"Deluxe, King"
15474166,13045,HotelBeds,15474166-4,ROO.DX-KG,Deluxe Room 1 King Bed,"Deluxe, King"
15474166,13045,HotelBeds,15474166-5,ROO.H6-KG,ADA Deluxe Room - 1 King Bed,"Deluxe, King, Accessible"
15474166,13045,HotelBeds,15474166-6,ROO.DX-QN,Deluxe Room 1 Queen Bed,"Deluxe, Queen"
15474166,13045,HotelBeds,15474166-7,ROO.H6,ADA Deluxe Room Roll-in Shower- 1 Queen Bed,"Deluxe, Queen, Accessible"
15474166,13045,HotelBeds,15474166-7,ROO.H6-QN,ADA Deluxe Room - 1 Queen Bed,"Deluxe, Queen, Accessible"
15474166,13045,HotelBeds,15474166-8,DBL.DB,DOUBLE WITH DOUBLE BED,Double Room
15474166,13045,HotelBeds,15474166-9,ROO.EY,Room ECONOMY,Economy
15474166,13045,HotelBeds,15474166-10,SGL.EY,Economy Petite Single Room 1 Twin Bed,"Economy Petite, Twin"
15474166,13045,HotelBeds,15474166-11,DBL.EJ,DOUBLE EXECUTIVE,Executive
15474166,13045,HotelBeds,15474166-11,ROO.EJ,Executive Room 2 Full Size Beds,Executive
15474166,13045,HotelBeds,15474166-12,ROO.EJ-KG,Executive Room 1 King Bed,"Executive, King"
15474166,13045,HotelBeds,15474166-13,SUI.BK,Freedom Trail Suite - 1 King & Bunk Beds,"Freedom Trail  Suite, Bunk Bed"
15474166,13045,HotelBeds,15474166-14,SUI.PE,Premier Suite - 1 King Bed,Premier Suite
15474166,13045,HotelBeds,15474166-14,SUI.KG-PE,SUITE PREMIER KING BED,Premier Suite
15474166,13045,HotelBeds,15474166-15,SUI.PE-1,Premier Suite - 2 Queen Beds,"Premier Suite, 2 Queen"
15474166,13045,HotelBeds,15474166-16,ROO.RO,Room RUN OF HOUSE,Run Of House
15474166,13045,HotelBeds,15474166-17,SGL.ST-11,SINGLE STANDARD,Single Room
15474166,13045,HotelBeds,15474166-18,DBL.ST,Traditional Room 1 Full Size Bed,Traditional
15474166,13045,HotelBeds,15474166-19,ROO.ST,ADA Traditional Room - 1 Full Size Bed,"Traditional, Accessible"
15474166,13045,HotelBeds,15474166-19,ROO.ST-1,ADA Traditional Room - 1 Full Size Bed Roll in Shower,"Traditional, Accessible"
15570106,251783,HotelBeds,15570106-1,DBL.1B,DOUBLE ONE BED,Standard Room
15570106,251783,HotelBeds,15570106-2,STU.NM-QN,STUDIO QUEEN BED NON SMOKING,"Studio, Queen"
15570106,251783,HotelBeds,15570106-3,SUI.KG,SUITE KING SIZE BED,Suite
15570106,251783,HotelBeds,15570106-3,SUI.KG-NM,SUITE KING BED NON SMOKING,Suite
15570106,251783,HotelBeds,15570106-4,SUI.B1-KG,SUITE KING BED ONE BEDROOM,"Suite, 1 Bedroom"
15570106,251783,HotelBeds,15570106-5,SUI.2B,SUITE TWO BEDS,"Suite, 2 Bed"
15570106,251783,HotelBeds,15570106-6,SUI.2D,SUITE TWO DOUBLE BEDS,"Suite, 2 Double"
15570106,251783,HotelBeds,15570106-7,SUI.2Q-NM,SUITE TWO QUEEN BEDS NON SMOKING,"Suite, 2 Queen"
16115140,712510,HotelBeds,16115140-1,DBL.QN,DOUBLE QUEEN SIZE BED,Queen Room
16039310,644777,HotelBeds,16039310-1,ROO.KG,"1 King Bed, No Smoking",King Room
16039310,644777,HotelBeds,16039310-1,DBL.KG,"1 King Bed, Nonsmoking",King Room
16039310,644777,HotelBeds,16039310-1,ROO.ST,Room STANDARD,King Room
16039310,644777,HotelBeds,16039310-2,ROO.KG-NM,"1 King Bed, No Smoking, Accessible Room","King Room, Accessible"
16039310,644777,HotelBeds,16039310-2,DBL.H6-KG,DOUBLE Accessible KING SIZE BED,"King Room, Accessible"
16039310,644777,HotelBeds,16039310-3,DBL.2Q,"2 Queen Beds, No Smoking",Room - 2 Queen
16039310,644777,HotelBeds,16039310-4,TWN.H6-2Q,TWIN Accessible-Two Queen Beds,"Room - 2 Queen, Accessible"
16039310,644777,HotelBeds,16039310-4,ROO.2Q-NM,"2 Queen Beds, No Smoking, Accessible Room","Room - 2 Queen, Accessible"
16039310,644777,HotelBeds,16039310-4,DBL.H6-2Q,DOUBLE Accessible-Two Queen Beds,"Room - 2 Queen, Accessible"
16039310,644777,HotelBeds,16039310-5,SUI.KG,"1 King Bed, Suite, No Smoking",Suite
15510709,653482,HotelBeds,15510709-1,DBL.DX,DOUBLE DELUXE,Deluxe
15510709,653482,HotelBeds,15510709-2,ROO.2D-DX,Deluxe | Two Double Beds,"Deluxe, 2 Double"
15510709,653482,HotelBeds,15510709-3,DBL.DX-KG,DOUBLE DELUXE KING BED,"Deluxe, King"
15510709,653482,HotelBeds,15510709-3,ROO.DX-KG,Deluxe | King,"Deluxe, King"
15510709,653482,HotelBeds,15510709-4,DBL.DB,1 Double,Double Room
15510709,653482,HotelBeds,15510709-5,DBL.KG-1,High Floor | King Bed,"High Floor, King"
15510709,653482,HotelBeds,15510709-6,DBL.KG-2,King Bed,King Room
15510709,653482,HotelBeds,15510709-7,DBL.KG,Accessible | King Bed / Roll-in Shower,"King Room, Accessible"
15510709,653482,HotelBeds,15510709-8,ROO.2D,Two Double Beds,Room - 2 Double
15510709,653482,HotelBeds,15510709-8,DBL.2D,DOUBLE TWO DOUBLE BEDS,Room - 2 Double
15510709,653482,HotelBeds,15510709-9,DBL.2D-1,Accessible | Two Double Beds / Roll-in Shower,"Room - 2 Double, Accessible"
15240319,792800,HotelBeds,15240319-1,DBL.AS-QN,DOUBLE CLASSIC QUEEN BED,"Classic, Queen"
16443258,623738,HotelBeds,16443258-1,ROO.KG,Standard King,King Room
16443258,623738,HotelBeds,16443258-1,DBL.KG-8,DOUBLE KING SIZE BED,King Room
16443258,623738,HotelBeds,16443258-1,DBL.KG,room king size bed,King Room
16443258,623738,HotelBeds,16443258-2,ROO.KG-1,ADA Standard King ? Wheelchair Accessible w/ Tub,"King Room, Accessible"
16443258,623738,HotelBeds,16443258-3,QUA.2Q,QUADRUPLE TWO QUEEN BEDS,Quadruple Room
16443258,623738,HotelBeds,16443258-4,DBL.2Q,STANDARD DOUBLE QUEEN,Queen Room
16443258,623738,HotelBeds,16443258-5,ROO.QN,ADA Standard Queen ? Wheelchair Accessible w/ Tub,"Queen Room, Accessible"
16443258,623738,HotelBeds,16443258-6,ROO.2Q,Standard 2 Queens,Room - 2 Queen
16443258,623738,HotelBeds,16443258-7,ROO.2Q-1,ADA 2 Queens - Wheelchair Accessible with Tub,"Room - 2 Queen, Accessible"
16443258,623738,HotelBeds,16443258-8,ROO.RO,Room RUN OF HOUSE,Run Of House
16443258,623738,HotelBeds,16443258-9,SUI.KG,Signature Suite,Signature Suite
16443258,623738,HotelBeds,16443258-10,DBL.NM,DOUBLE NON SMOKING,Standard Room
16443258,623738,HotelBeds,16443258-10,ROO.ST,Room STANDARD,Standard Room
16443258,623738,HotelBeds,16443258-11,STU.KG,Studio Suite,Studio Suite
16443258,623738,HotelBeds,16443258-12,STU.H6,STUDIO Accessible,"Studio, Accessible"
16443258,623738,HotelBeds,16443258-13,STU.ST,STUDIO STANDARD,"Studio, Double"
16443258,623738,HotelBeds,16443258-13,STU.DB,STUDIO WITH DOUBLE BED,"Studio, Double"
16443258,623738,HotelBeds,16443258-14,SUI.B1-4,Reel Countdown Movie Suite - by Cyrille Conan,Suite
16443258,623738,HotelBeds,16443258-14,SUI.B1-1,Drink in the Cosmos Space Suite - by Jim Drain,Suite
16443258,623738,HotelBeds,16443258-14,SUI.B1-3,Naturalism Wood Suite - by David Buckley Borden,Suite
16443258,623738,HotelBeds,16443258-14,SUI.B1,Unplug & Play Game suite - by Maria Molteni,Suite
16443258,623738,HotelBeds,16443258-15,SUI.KG-1,ADA Suite-Wheelchair Accessible w/ Roll-In Shower,"Suite, Accessible"
16443258,623738,HotelBeds,16443258-15,SUI.H6,SUITE Accessible,"Suite, Accessible"
16443258,623738,HotelBeds,16443258-16,SUI.B1-2,Top of Mind Runway Suite - by Sophie Ainslie,"Suite, Runway View"
16041929,803177,HotelBeds,16041929-1,DBL.GD,DOUBLE GRAND,Grand
16041929,803177,HotelBeds,16041929-2,DBL.KG,DOUBLE KING SIZE BED,King Room
16438417,673967,HotelBeds,16438417-1,DBL.KG-NM,DOUBLE KING BED NON SMOKING,King Room
16438417,673967,HotelBeds,16438417-2,DBL.CV-KG,DOUBLE CITY VIEW KING BED,"King Room, City View"
16438417,673967,HotelBeds,16438417-3,DBL.NM-QN,DOUBLE QUEEN BED NON SMOKING,Queen Room
16438417,673967,HotelBeds,16438417-3,DBL.QN,DOUBLE QUEEN SIZE BED,Queen Room
16438417,673967,HotelBeds,16438417-3,ROO.QN,Room QUEEN SIZE BED,Queen Room
16438417,673967,HotelBeds,16438417-4,DBL.CV-QN,DOUBLE CITY VIEW QUEEN BED,"Queen Room, City View"
16438417,673967,HotelBeds,16438417-5,ROO.RV,Room RIVER VIEW,Room With River View
15601021,834082,HotelBeds,15601021-1,DBL.QN-1,DOUBLE QUEEN SIZE BED,Queen Room
15601021,834082,HotelBeds,15601021-2,DBL.DB,DOUBLE WITH DOUBLE BED,Standard Room
30442303,748813,HotelBeds,30442303-1,ROO.RO,Room RUN OF HOUSE,Run Of House
30442303,748813,HotelBeds,30442303-2,ROO.ST,Room STANDARD,Standard
30442303,748813,HotelBeds,30442303-3,STU.KG,1 King Bed Studio Suite Nonsmoking,Studio Suite
30442303,748813,HotelBeds,30442303-4,STU.KG-1,1King Accessible Tub Studio Suite Nonsmoking,"Studio Suite, Accessible"
30442303,748813,HotelBeds,30442303-5,STU.2Q-NM,2 Queen Beds Studio Nonsmoking,"Studio, 2 Queen"
30442303,748813,HotelBeds,30442303-6,STU.2Q-1,2Queen Mobilty/Hearing Access Tub Studio Ns,"Studio, 2 Queen, Accessible"
30442303,748813,HotelBeds,30442303-6,STU.2Q,2Queen Accessible Roll In Shower Studio Ns,"Studio, 2 Queen, Accessible"
30442303,748813,HotelBeds,30442303-7,STU.KG-2,1King Mobilty/Hearing Access Tub Studio Ns,"Studio, King, Accessible"
30442303,748813,HotelBeds,30442303-7,STU.KG-3,1Kng Mobilty/Hearing Access Ri Shwr Studio Ns,"Studio, King, Accessible"
30442303,748813,HotelBeds,30442303-7,STU.H6-KG,STUDIO Accessible KING SIZE BED,"Studio, King, Accessible"
30442303,748813,HotelBeds,30442303-8,STU.QN,STUDIO QUEEN SIZE BED,"Studio, Queen"
30442303,748813,HotelBeds,30442303-9,SUI.B1-KG,1 King Bed 1 Bedroom Suite Nonsmoking,"Suite, 1 Bedroom"
30442303,748813,HotelBeds,30442303-10,SUI.KG-NM,1King Mobilty/Hearing Access Tub Suite Ns,"Suite, Accessible"
37613464,858336,HotelBeds,37613464-1,TWN.H6-2,2 Qs W/ Sofa Wtr Vw Mob Access Roll In Shower,Accessible Room
37613464,858336,HotelBeds,37613464-2,DBL.KG-2,1 King Bed,King Room
37613464,858336,HotelBeds,37613464-2,DBL.KG-1,1 King Bed With Sofa,King Room
37613464,858336,HotelBeds,37613464-3,DBL.H6-KG,1 King W/ Sofa Hearing Accessible,"King Room, Accessible"
37613464,858336,HotelBeds,37613464-3,DBL.H6,1 King Mobility Accessible Tub,"King Room, Accessible"
37613464,858336,HotelBeds,37613464-3,DBL.KG,1 King Hearing Accessible,"King Room, Accessible"
37613464,858336,HotelBeds,37613464-4,DBL.WV-2,1 King Water View Mob Access Roll In Shower,"King Room, Accessible, Water View"
37613464,858336,HotelBeds,37613464-5,DBL.WV-5,1 King Bed Water View,"King Room, Water View"
37613464,858336,HotelBeds,37613464-5,DBL.WV-1,1 King W/ Sofa Water View,"King Room, Water View"
37613464,858336,HotelBeds,37613464-6,TWN.2Q,2 Queen Beds,Room - 2 Queen
37613464,858336,HotelBeds,37613464-6,DBL.2Q,DOUBLE TWO QUEEN BEDS,Room - 2 Queen
37613464,858336,HotelBeds,37613464-7,TWN.2Q-3,2 Queens Mobility Accessible Tub,"Room - 2 Queen, Accessible"
37613464,858336,HotelBeds,37613464-7,TWN.H6-4,2 Queens Hearing Accessible,"Room - 2 Queen, Accessible"
37613464,858336,HotelBeds,37613464-8,TWN.WV-2,2 Queens Water View Mob Access Roll In Shower,"Room - 2 Queen, Accessible, Water View"
37613464,858336,HotelBeds,37613464-8,TWN.H6-WV,2 Queens Water View Hearing Accessible,"Room - 2 Queen, Accessible, Water View"
37613464,858336,HotelBeds,37613464-8,TWN.H6-2Q,2 Queens Water View Mobility Accessible Tub,"Room - 2 Queen, Accessible, Water View"
37613464,858336,HotelBeds,37613464-9,TWN.WV-3,2 Queen Beds Water View,"Room - 2 Queen, Water View"
37613464,858336,HotelBeds,37613464-10,ROO.ST,Room STANDARD,Standard Room
38218268,761625,HotelBeds,38218268-1,APT.LX,APARTMENT LUXURY,Apartment Luxury
38232280,782328,HotelBeds,38232280-1,APT.SU,APARTMENT SUPERIOR,Apartment Superior
38439816,761619,HotelBeds,38439816-1,APT.KT,APARTMENT WITH KITCHENETTE,"Apartment, Kitchen"
32556210,273457,HotelBeds,32556210-1,SUI.KG-NM,SUITE KING BED NON SMOKING,Suite
32556210,273457,HotelBeds,32556210-2,VIL.B1-KG,VILLA KING BED ONE BEDROOM,"Villa, 1 Bedroom"
38380068,589938,HotelBeds,38380068-1,DBL.H6,DOUBLE Accessible,Accessible Room
38380068,589938,HotelBeds,38380068-2,APT.B1,APARTMENT ONE BEDROOM,"Apartment, 1 Bedroom"
38380068,589938,HotelBeds,38380068-3,DBL.EJ-5,DOUBLE EXECUTIVE,Executive
38380068,589938,HotelBeds,38380068-4,DBL.2D-EJ,DOUBLE EXECUTIVE 2 DOUBLE BEDS,"Executive, 2 Double"
38380068,589938,HotelBeds,38380068-5,DBL.EJ-KG,1 KING BED EXECUTIVE NONSMOKING,"Executive, King"
38380068,589938,HotelBeds,38380068-6,QUA.2D-EJ,QUADRUPLE EXECUTIVE 2 DOUBLE BEDS,"Executive, Quadruple"
38380068,589938,HotelBeds,38380068-7,DBL.KG,1 KNG BED LEISURE NONSMOKING,King Room
38380068,589938,HotelBeds,38380068-7,DBL.KG-8,DOUBLE KING SIZE BED,King Room
38380068,589938,HotelBeds,38380068-7,DBL.KG-NM,DOUBLE KING BED NON SMOKING,King Room
38380068,589938,HotelBeds,38380068-8,DBL.H6-KG,DOUBLE Accessible KING SIZE BED,"King Room, Accessible"
38380068,589938,HotelBeds,38380068-8,ROO.H6-KG,Room Accessible KING SIZE BED,"King Room, Accessible"
38380068,589938,HotelBeds,38380068-9,ROO.ST,STANDARD ROOM,King/Queen Room
38380068,589938,HotelBeds,38380068-10,TWN.KG-8,TWIN KING SIZE BED,King/Twin Room
38380068,589938,HotelBeds,38380068-11,DBL.KG-PI,DOUBLE PREMIUM KING BED,"Premium, King"
38380068,589938,HotelBeds,38380068-12,QUA.2Q,QUADRUPLE TWO QUEEN BEDS,Quadruple Room
38380068,589938,HotelBeds,38380068-13,DBL.QN-6,DOUBLE QUEEN SIZE BED,Queen Room
38380068,589938,HotelBeds,38380068-13,DBL.ST,DOUBLE STANDARD,Queen Room
38380068,589938,HotelBeds,38380068-13,DBL.NM-QN,DOUBLE QUEEN BED NON SMOKING,Queen Room
38380068,589938,HotelBeds,38380068-14,DBL.H6-QN,DOUBLE Accessible-Queen Size Bed,"Queen Room, Accessible"
38380068,589938,HotelBeds,38380068-14,DBL.QN,1 QUEEN BED HEAR ACCESS TRAN SHWR NOSMK,"Queen Room, Accessible"
38380068,589938,HotelBeds,38380068-15,TWN.QN-6,TWIN QUEEN SIZE BED,Queen/Twin Room
38380068,589938,HotelBeds,38380068-16,DBT.2D-6,Double or Twin TWO DOUBLE BEDS,Room - 2 Queen
38380068,589938,HotelBeds,38380068-16,DBL.2Q,DOUBLE TWO QUEEN BEDS,Room - 2 Queen
38380068,589938,HotelBeds,38380068-17,SUI.ST-11,SUITE STANDARD,Suite
38380068,589938,HotelBeds,38380068-18,SUI.2Q-NM,SUITE TWO QUEEN BEDS NON SMOKING,"Suite, 2 Queen"
38380068,589938,HotelBeds,38380068-18,SUI.2Q,SUITE TWO QUEEN BEDS,"Suite, 2 Queen"
38380068,589938,HotelBeds,38380068-19,SUI.H6-2D,SUITE Accessible Two Double beds,"Suite, Accessible"
38380068,589938,HotelBeds,38380068-20,SUI.KG-NM,SUITE KING BED NON SMOKING,"Suite, King"
38380068,589938,HotelBeds,38380068-20,SUI.KG,1 KING BED SUITE NONSMOKING,"Suite, King"
38380068,589938,HotelBeds,38380068-20,SUI.KG-8,SUITE KING SIZE BED,"Suite, King"
38380068,589938,HotelBeds,38380068-21,SUI.NM-QN,SUITE QUEEN BED NON SMOKING,"Suite, Queen"
38380068,589938,HotelBeds,38380068-21,SUI.QN-6,SUITE QUEEN SIZE BED,"Suite, Queen"
38380068,589938,HotelBeds,38380068-21,SUI.QN,1 QUEEN BED SUITE NONSMOKING,"Suite, Queen"
38751099,13046,HotelBeds,38751099-1,ROO.B3,Room THREE BEDROOMS,3 Bedroom
38751099,13046,HotelBeds,38751099-2,DBL.H6,DOUBLE Accessible,Accessible Room
38751099,13046,HotelBeds,38751099-3,APT.ST,APARTMENT STANDARD,Apartment Standard
38751099,13046,HotelBeds,38751099-4,APT.SU,APARTMENT SUPERIOR,Apartment Superior
38751099,13046,HotelBeds,38751099-5,ROO.CB,Room CLUB,Club
38751099,13046,HotelBeds,38751099-6,SGL.OM,SINGLE COMFORT,"Comfort, Single"
38751099,13046,HotelBeds,38751099-7,DBL.2B-DX,DOUBLE DELUXE TWO BEDS,Deluxe
38751099,13046,HotelBeds,38751099-7,DBL.DX,DOUBLE DELUXE,Deluxe
38751099,13046,HotelBeds,38751099-7,ROO.DX,Room DELUXE,Deluxe
38751099,13046,HotelBeds,38751099-8,ROO.DX-EJ,Room DELUXE EXECUTIVE,Deluxe Executive
38751099,13046,HotelBeds,38751099-9,TWN.2D-DX,TWIN DELUXE TWO DOUBLE BEDS,"DELUXE, 2 Double"
38751099,13046,HotelBeds,38751099-9,DBL.2D-DX,Deluxe Two Doubles,"DELUXE, 2 Double"
38751099,13046,HotelBeds,38751099-10,DBL.CV-DX,DOUBLE DELUXE CITY VIEW,"Deluxe, City View"
38751099,13046,HotelBeds,38751099-11,ROO.DX-GV,Room DELUXE GARDEN VIEW,"Deluxe, Garden View"
38751099,13046,HotelBeds,38751099-12,ROO.DX-KG,Room DELUXE KING BED,"DELUXE, King"
38751099,13046,HotelBeds,38751099-12,DBL.DX-KG,Deluxe King,"DELUXE, King"
38751099,13046,HotelBeds,38751099-13,ROO.DX-VP,Room DELUXE POOL VIEW,"Deluxe, Pool View"
38751099,13046,HotelBeds,38751099-14,ROO.DX-VM,Room DELUXE SEA VIEW,"Deluxe, Sea View"
38751099,13046,HotelBeds,38751099-15,BED.LX,Bed in dormitory LUXURY,Dormitory Luxury
38751099,13046,HotelBeds,38751099-16,BED.6S,Bed in dormitory Presidential,Dormitory Presidential
38751099,13046,HotelBeds,38751099-17,BED.ST,Bed in dormitory STANDARD,Dormitory Standard
38751099,13046,HotelBeds,38751099-18,DBT.FH,Double or Twin WITH SHARED BATHROOM,"DoubleOrTwin Room, Shared Bathroom"
38751099,13046,HotelBeds,38751099-19,DBL.EY,DOUBLE ECONOMY,Economy
38751099,13046,HotelBeds,38751099-19,ROO.EY,Room ECONOMY,Economy
38751099,13046,HotelBeds,38751099-20,SGL.EY,SINGLE ECONOMY,"Economy, Single"
38751099,13046,HotelBeds,38751099-21,FAM.DX,FAMILY ROOM DELUXE,Family Deluxe
38751099,13046,HotelBeds,38751099-22,FAM.ST,FAMILY ROOM STANDARD,Family Standard
38751099,13046,HotelBeds,38751099-23,FAM.SU,FAMILY ROOM SUPERIOR,Family Superior
38751099,13046,HotelBeds,38751099-24,CTG.RO,HOUSE RUN OF HOUSE,House Run Of House
38751099,13046,HotelBeds,38751099-25,JSU.ST,JUNIOR SUITE STANDARD,Junior Suite
38751099,13046,HotelBeds,38751099-26,JSU.H6,JUNIOR SUITE Accessible,"Junior Suite, Accessible"
38751099,13046,HotelBeds,38751099-27,JSU.CV,JUNIOR SUITE CITY VIEW,"Junior Suite, City View"
38751099,13046,HotelBeds,38751099-28,JSU.VM,JUNIOR SUITE SEA VIEW,"Junior Suite, Sea View"
38751099,13046,HotelBeds,38751099-29,DBL.KG-8,DOUBLE KING SIZE BED,King Room
38751099,13046,HotelBeds,38751099-30,DBL.H6-KG,DOUBLE Accessible KING SIZE BED,"King Room, Accessible"
38751099,13046,HotelBeds,38751099-31,DBL.LX,DOUBLE LUXURY,Luxury
38751099,13046,HotelBeds,38751099-31,ROO.LX,Room LUXURY,Luxury
38751099,13046,HotelBeds,38751099-32,ROO.PE,Room PREMIER,Premier
38751099,13046,HotelBeds,38751099-33,ROO.PI,Room PREMIUM,Premium
38751099,13046,HotelBeds,38751099-34,ROO.ST,COZY ROOM WITH 1 BED,Queen Room
38751099,13046,HotelBeds,38751099-34,DBL.QN,STANDARD QUEEN,Queen Room
38751099,13046,HotelBeds,38751099-35,TWN.2D,TWIN TWO DOUBLE BEDS,Room - 2 Double
38751099,13046,HotelBeds,38751099-36,DBL.H6-2D,DOUBLE Accessible Two Double beds,"Room - 2 Double, Accessible"
38751099,13046,HotelBeds,38751099-37,DBL.2Q,DOUBLE TWO QUEEN BEDS,Room - 2 Queen
38751099,13046,HotelBeds,38751099-38,ROO.CV,Room CITY VIEW,Room With City View
38751099,13046,HotelBeds,38751099-39,ROO.GV,Room GARDEN VIEW,Room With Garden View
38751099,13046,HotelBeds,38751099-40,ROO.LK,Room LAKE VIEW,Room With Lake View
38751099,13046,HotelBeds,38751099-41,ROO.VP,Room POOL VIEW,Room With Pool View
38751099,13046,HotelBeds,38751099-42,ROO.VM,Room SEA VIEW,Room With Sea View
38751099,13046,HotelBeds,38751099-43,ROO.BL,Room WITH BALCONY,"Room, Balcony"
38751099,13046,HotelBeds,38751099-44,DBL.FH,DOUBLE WITH SHARED BATHROOM,"Room, Shared Bathroom"
38751099,13046,HotelBeds,38751099-45,DBL.RO-2,DOUBLE RUN OF HOUSE,Run Of House
38751099,13046,HotelBeds,38751099-45,ROO.RO-1,Room RUN OF HOUSE,Run Of House
38751099,13046,HotelBeds,38751099-46,DBL.ST,DOUBLE STANDARD,Standard Room
38751099,13046,HotelBeds,38751099-46,ROO.ST-11,Room STANDARD,Standard Room
38751099,13046,HotelBeds,38751099-47,STU.ST,STUDIO STANDARD,Studio
38751099,13046,HotelBeds,38751099-48,STU.DX,STUDIO DELUXE,Studio Deluxe
38751099,13046,HotelBeds,38751099-49,SUI.ST,Studio Suite,Studio Suite
38751099,13046,HotelBeds,38751099-49,SUI.KG,STUDIO SUITE,Studio Suite
38751099,13046,HotelBeds,38751099-50,STU.SU,STUDIO SUPERIOR,Studio Superior
38751099,13046,HotelBeds,38751099-51,STU.KG-1,STUDIO KING SIZE BED,"Studio, King"
38751099,13046,HotelBeds,38751099-52,STU.QN-1,STUDIO QUEEN SIZE BED,"Studio, Queen"
38751099,13046,HotelBeds,38751099-53,SUI.ST-3,SUITE STANDARD,Suite
38751099,13046,HotelBeds,38751099-53,SUI.EY,SUITE ECONOMY,Suite
38751099,13046,HotelBeds,38751099-54,SUI.DX,SUITE DELUXE,Suite Deluxe
38751099,13046,HotelBeds,38751099-55,SUI.EJ,SUITE EXECUTIVE,Suite Executive
38751099,13046,HotelBeds,38751099-56,SUI.LX,SUITE LUXURY,Suite Luxury
38751099,13046,HotelBeds,38751099-57,SUI.PI,SUITE PREMIUM,Suite Premium
38751099,13046,HotelBeds,38751099-58,SUI.6S-4,SUITE Presidential,Suite Presidential
38751099,13046,HotelBeds,38751099-59,SUI.PT,SUITE PRESTIGE,Suite Prestige
38751099,13046,HotelBeds,38751099-60,SUI.SU,SUITE SUPERIOR,Suite Superior
38751099,13046,HotelBeds,38751099-60,SUI.2D-SU,SUITE SUPERIOR TWO DOUBLE BEDS,Suite Superior
38751099,13046,HotelBeds,38751099-61,SUI.B1,One-Bedroom Suite,"Suite, 1 Bedroom"
38751099,13046,HotelBeds,38751099-61,SUI.B1-3,SUITE ONE BEDROOM,"Suite, 1 Bedroom"
38751099,13046,HotelBeds,38751099-61,SUI.B1-KG,SUITE KING BED ONE BEDROOM,"Suite, 1 Bedroom"
38751099,13046,HotelBeds,38751099-62,SUI.B2,SUITE TWO BEDROOMS,"Suite, 2 Bedroom"
38751099,13046,HotelBeds,38751099-63,SUI.CV,SUITE CITY VIEW,"Suite, City View"
38751099,13046,HotelBeds,38751099-64,SUI.GV,SUITE GARDEN VIEW,"Suite, Garden View"
38751099,13046,HotelBeds,38751099-65,SUI.VN,SUITE MOUNTAIN VIEW,"Suite, Mountain View"
38751099,13046,HotelBeds,38751099-66,SUI.VP,SUITE POOL VIEW,"Suite, Pool View"
38751099,13046,HotelBeds,38751099-67,SUI.TR,SUITE WITH TERRACE,"Suite, Terrace"
38751099,13046,HotelBeds,38751099-68,ROO.SU,Room SUPERIOR,Superior
38751099,13046,HotelBeds,38751099-68,DBL.SU-4,DOUBLE SUPERIOR,Superior
38751099,13046,HotelBeds,38751099-69,ROO.2D-SU,Room SUPERIOR TWO DOUBLE BEDS,"SUPERIOR, 2 Double"
38751099,13046,HotelBeds,38751099-69,DBT.2D-SU,Double or Twin SUPERIOR TWO DOUBLE BEDS,"SUPERIOR, 2 Double"
38751099,13046,HotelBeds,38751099-69,DBL.2D-SU,Superior Two Doubles,"SUPERIOR, 2 Double"
38751099,13046,HotelBeds,38751099-70,TWN.2D-SU,SUPERIOR TWO DOUBLES ADA,"Superior, 2 Double, Accessible"
38751099,13046,HotelBeds,38751099-71,DBL.SU-2,SUPERIOR TWO QUEEN BEDS,"SUPERIOR, 2 Queen"
38751099,13046,HotelBeds,38751099-71,ROO.2Q,Superior Two Queen Beds,"SUPERIOR, 2 Queen"
38751099,13046,HotelBeds,38751099-72,TWN.SU-3,SUPERIOR 2DBLS-HEAR/WHEELCHAIR ACCESS. W/ R/I SHWR,"SUPERIOR, Double, Accessible"
38751099,13046,HotelBeds,38751099-72,DBL.SU-3,Superior Full - Wheelchair Accessible w/ Tub,"SUPERIOR, Double, Accessible"
38751099,13046,HotelBeds,38751099-73,DBT.SU,Double or Twin SUPERIOR,"Superior, DoubleOrTwin"
38751099,13046,HotelBeds,38751099-74,ROO.KG-SU,Room SUPERIOR KING BED,"SUPERIOR, King"
38751099,13046,HotelBeds,38751099-74,DBL.KG-SU,DOUBLE SUPERIOR KING BED,"SUPERIOR, King"
38751099,13046,HotelBeds,38751099-75,DBL.KG-1,Superior King- Hear/Wheelchair Access. w/ R/I Shwr,"Superior, King, Accessible"
38751099,13046,HotelBeds,38751099-75,ROO.H6-KG,Superior King- Hear/Wheelchair Access. w/ Tub,"Superior, King, Accessible"
38751099,13046,HotelBeds,38751099-76,ROO.QN-SU,Room SUPERIOR QUEEN BED,"SUPERIOR, Queen"
38751099,13046,HotelBeds,38751099-76,DBL.QN-SU,Superior Queen,"SUPERIOR, Queen"
38751099,13046,HotelBeds,38751099-77,VIL.ST,VILLA STANDARD,Villa
38751099,13046,HotelBeds,38751099-78,DBL.RO-1,Wicked Small,"WICKED SMALL, Queen"
38751100,13425,HotelBeds,38751100-1,DBL.H6,DOUBLE Accessible,Accessible Room
